,status,company,date,location,outcome,details,price
105,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
106,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
107,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
108,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
109,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
110,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
111,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
112,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
113,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
114,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
115,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
116,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
117,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
118,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
119,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
120,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
121,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
122,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
123,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
124,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
125,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
126,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
127,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
128,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
129,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
130,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
131,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
132,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
133,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
134,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
135,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
136,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
137,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
138,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
139,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
140,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
141,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
142,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
143,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
144,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
145,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
146,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
147,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
148,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
149,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
150,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
151,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
152,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
153,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
154,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
155,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
156,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
157,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
158,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
159,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
160,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
161,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
162,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
163,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
164,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
165,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
166,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
167,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
168,Retired,RVSN USSR,"Fri Dec 27, 1974 3:10 AM CST","Site 31/6, Baikonur Cosmodrome, Kazakhstan",Success,Zenit was a series of military photoreconnaissance satellites launched by the Soviet Union between 1961 and 1994.,Unknown
